news_id,original_title,generated_title,clickbait,sentence_no,sentence_raw,sentence_cleaned,used_in_title
LC_M02_197651,"첫방 '봄이 오나 봄', 빠른 전개에 워맨스까지 흥행요소 장착",이유리와 엄지원의 '이 작품' 첫방부터 매력 뽐내,0,9,"그 과정에서 이봄의 남편 박윤철(최병모)의 불륜 등이 나왔지만 그 역시도 무겁지만은 않게, 오히려 다소 코믹하게 그려졌다.",과정에서 이봄의 남편 박윤철 최병모 불륜 등이 나왔지만 역시도 무겁지만은 않게 오히려 다소 코믹하게 그려졌다,0
LC_M02_197651,"첫방 '봄이 오나 봄', 빠른 전개에 워맨스까지 흥행요소 장착",이유리와 엄지원의 '이 작품' 첫방부터 매력 뽐내,0,10,"\""즐겁게 편한 마음으로 볼 수 있는 재미난 드라마\""라고 자부한 김상호 감독의 말처럼 '봄이 오나 봄'은 보는 것만으로도 재미를 주는 유쾌한 드라마의 시작을 알렸다. '봄이 오나 봄'의 관계자 역시 미디어SR에 \""드라마 분위기가 밝고 유쾌한 만큼 부담 없이 즐겨주셨으면 하는 바람\""이라고 말했다.",즐겁게 편한 마음으로 있는 재미난 드라마 라고 자부한 김상호 감독의 말처럼 봄이 오나 보는 것만으로도 재미를 주는 유쾌한 드라마의 시작을 알렸다 봄이 오나 관계자 역시 미디어SR에 드라마 분위기가 밝고 유쾌한 만큼 부담 없이 즐겨주셨으면 하는 바람 이라고 말했다,0
LC_M02_197651,"첫방 '봄이 오나 봄', 빠른 전개에 워맨스까지 흥행요소 장착",이유리와 엄지원의 '이 작품' 첫방부터 매력 뽐내,0,11,"특히, 늘어지는 부분 없이 첫 방송부터 빠른 속도로 진행되는 스토리 라인이 몰입감을 끌어올렸다는 평이다.",특히 늘어지는 부분 없이 방송부터 빠른 속도로 진행되는 스토리 라인이 몰입감을 끌어올렸다는 평이다,0
LC_M02_197651,"첫방 '봄이 오나 봄', 빠른 전개에 워맨스까지 흥행요소 장착",이유리와 엄지원의 '이 작품' 첫방부터 매력 뽐내,0,12,"여기에 악바리로 통하는 이유리의 캐릭터와 우아하기 그지 없는 전직 여배우 엄지원의 캐릭터가 각각 특징적으로 그려지고, 그 두 사람이 몸이 바뀌었을 때에는 각 배우가 서로의 캐릭터를 완벽하게 소화해 웃음을 안겼다.",여기에 악바리로 통하는 이유리의 캐릭터와 우아하기 그지 없는 전직 여배우 엄지원의 캐릭터가 각각 특징적으로 그려지고 사람이 몸이 바뀌었을 때에는 배우가 서로의 캐릭터를 완벽하게 소화해 웃음을 안겼다,0
LC_M02_197651,"첫방 '봄이 오나 봄', 빠른 전개에 워맨스까지 흥행요소 장착",이유리와 엄지원의 '이 작품' 첫방부터 매력 뽐내,0,13,앞서 수목드라마는 SBS '황후의 품격'과 KBS2 '왜그래 풍상씨' 등 쟁쟁한 작품들이 경쟁을 이어가고 있던 상황. 생각 없이 편하게 볼 수 있는 판타지 코미디가 틈새시장을 얼마만큼 공략할 수 있을지도 관전 포인트다.,앞서 수목드라마는 SBS 황후의 품격 KBS 왜그래 풍상씨 쟁쟁한 작품들이 경쟁을 이어가고 있던 상황 생각 없이 편하게 있는 판타지 코미디가 틈새시장을 얼마만큼 공략할 있을지도 관전 포인트다,0
LC_M02_197651,"첫방 '봄이 오나 봄', 빠른 전개에 워맨스까지 흥행요소 장착",이유리와 엄지원의 '이 작품' 첫방부터 매력 뽐내,0,14,일단 1·2회의 시청률은 닐슨코리아 전국 기준 2.2%로 발을 뗐다.,일단 회의 시청률은 닐슨코리아 전국 기준 발을 뗐다,0
LC_M02_197651,"첫방 '봄이 오나 봄', 빠른 전개에 워맨스까지 흥행요소 장착",이유리와 엄지원의 '이 작품' 첫방부터 매력 뽐내,0,15,경쟁작들과 완전히 다른 장르를 표방하는 '봄이 오나 봄'이 나아갈 방향에 이목이 집중된다.,경쟁작들과 완전히 다른 장르를 표방하는 봄이 오나 나아갈 방향에 이목이 집중된다,0
LC_M02_193912,"잔혹한 장면에 정신질환자 편견조장, tvN '대탈출' 법정제재","'대탈출2', 법정 제재 처분받는다... 심의위원 '격노'?",0,1,잔혹한 장면을 방송한 예능이 법정제재 처분을 받게 됐다.,잔혹한 장면을 방송한 예능이 법정제재 처분을 받게 됐다,1
LC_M02_193912,"잔혹한 장면에 정신질환자 편견조장, tvN '대탈출' 법정제재","'대탈출2', 법정 제재 처분받는다... 심의위원 '격노'?",0,2,"방송통신심의위원회의 방송심의소위원회는 20일 서울 목동 방송회관에서 회의를 열고, 청소년시청보호시간대에 지나치게 잔혹한 장면을 방송한 예능 프로그램에 법정제재(주의)를 의결하고 전체회의에 상정하기로 결정했다.",방송통신심의위원회의 방송심의소위원회는 서울 목동 방송회관에서 회의를 열고 청소년시청보호시간대에 지나치게 잔혹한 장면을 방송한 예능 프로그램에 법정제재 주의 의결하고 전체회의에 상정하기로 결정했다,0
LC_M02_193912,"잔혹한 장면에 정신질환자 편견조장, tvN '대탈출' 법정제재","'대탈출2', 법정 제재 처분받는다... 심의위원 '격노'?",0,3,"해당 프로그램은 tvN, XtvN '대탈출2'로 지난 7회 방송분에서 '두 눈 뜨고 보기 힘든 참혹한 현장' 등 자극적인 자막과 함께 불에 탄 시신(屍身) 모형과 시신에서 팔이 떨어진 장면 등을 청소년시청보호시간대에 방송했다.",해당 프로그램은 tvN XtvN 대탈출 지난 방송분에서 뜨고 보기 힘든 참혹한 현장 자극적인 자막과 함께 불에 시신 모형과 시신에서 팔이 떨어진 장면 등을 청소년시청보호시간대에 방송했다,0
LC_M02_193912,"잔혹한 장면에 정신질환자 편견조장, tvN '대탈출' 법정제재","'대탈출2', 법정 제재 처분받는다... 심의위원 '격노'?",0,4,"적용조항은 방송심의에 관한 규정 제37조(충격·혐오감) 제4호, 제44조(수용수준) 제2항이다.",적용조항은 방송심의에 관한 규정 충격 혐오감 수용수준 항이다,0
LC_M02_193912,"잔혹한 장면에 정신질환자 편견조장, tvN '대탈출' 법정제재","'대탈출2', 법정 제재 처분받는다... 심의위원 '격노'?",0,5,"방송심의소위원회는 \""예능 프로그램의 설정이라 하더라도 지나치게 잔혹한 장면을 방송한 것은 어린이･청소년의 건전한 정서함양을 저해할 우려가 크다\""며 결정사유를 밝혔다.",방송심의소위원회는 예능 프로그램의 설정이라 하더라도 지나치게 잔혹한 장면을 방송한 것은 어린이 청소년의 건전한 정서함양을 저해할 우려가 크다 결정사유를 밝혔다,0
LC_M02_193912,"잔혹한 장면에 정신질환자 편견조장, tvN '대탈출' 법정제재","'대탈출2', 법정 제재 처분받는다... 심의위원 '격노'?",0,6,"앞서 심의위원들은 \""영화도 이렇게 잔인하게는 (묘사) 하지 않는다\""라고 말하기도 했다.",앞서 심의위원들은 영화도 이렇게 잔인하게는 묘사 하지 않는다 라고 말하기도 했다,0
LC_M02_193912,"잔혹한 장면에 정신질환자 편견조장, tvN '대탈출' 법정제재","'대탈출2', 법정 제재 처분받는다... 심의위원 '격노'?",0,7,또 이 프로그램은 지난 9회에서는 출연자들이 정신병원을 탈출하는 내용을 다루면서 정신질환자를 자극적으로 묘사하는 등 정신질환자에 대한 편견을 조장해 행정지도인 권고 처분을 받기도 했다.,프로그램은 지난 회에서는 출연자들이 정신병원을 탈출하는 내용을 다루면서 정신질환자를 자극적으로 묘사하는 정신질환자에 대한 편견을 조장해 행정지도인 권고 처분을 받기도 했다,0
LC_M02_193912,"잔혹한 장면에 정신질환자 편견조장, tvN '대탈출' 법정제재","'대탈출2', 법정 제재 처분받는다... 심의위원 '격노'?",0,8,"당시에도 심의위원들은 \""어떤 생각으로 제작진이 이런 프로그램을 만들었는지에 대해 너무 놀랍고 화가 나기도 했다. 여기에 나오는 다중인격 등에 대해 제작진이 잘 알고 이런 식의 방송을 했는지 들어보고 싶다\""고 말했다.",당시에도 심의위원들은 어떤 생각으로 제작진이 이런 프로그램을 만들었는지에 대해 너무 놀랍고 화가 나기도 했다 여기에 나오는 다중인격 등에 대해 제작진이 알고 이런 식의 방송을 했는지 들어보고 싶다 말했다,0
LC_M02_193912,"잔혹한 장면에 정신질환자 편견조장, tvN '대탈출' 법정제재","'대탈출2', 법정 제재 처분받는다... 심의위원 '격노'?",0,9,"한편, 이날 회의에서는 출연자들이 간접광고주의 상품인 특정 휴대전화와 블루투스 이어폰의 특정 기능을 시현하는 등 해당 제품을 구체적으로 소개한 KBS2 '덕화티비'와 SBS '집사부일체' 에 대해 각각 행정지도인 권고를 결정했다.",한편 이날 회의에서는 출연자들이 간접광고주의 상품인 특정 휴대전화와 블루투스 이어폰의 특정 기능을 시현하는 해당 제품을 구체적으로 소개한 KBS 덕화티비 SBS 집사부일체 대해 각각 행정지도인 권고를 결정했다,0
LC_M02_193912,"잔혹한 장면에 정신질환자 편견조장, tvN '대탈출' 법정제재","'대탈출2', 법정 제재 처분받는다... 심의위원 '격노'?",0,10,"방송심의소위원회는 \""전자제품 간접광고 시 새로운 기능을 시현하거나 이용하는 장면을 과도하게 부각하여 시청흐름이 방해되지 않도록 유의할 필요가 있다\""고 밝혔다.",방송심의소위원회는 전자제품 간접광고 새로운 기능을 시현하거나 이용하는 장면을 과도하게 부각하여 시청흐름이 방해되지 않도록 유의할 필요가 밝혔다,0
LC_M02_193912,"잔혹한 장면에 정신질환자 편견조장, tvN '대탈출' 법정제재","'대탈출2', 법정 제재 처분받는다... 심의위원 '격노'?",0,11,"방심위 관계자는 미디어SR에 \""권고 또는 의견제시는 방송심의 관련 규정 위반의 정도가 경미한 경우 내려지는 행정지도로서, 심의위원 5인으로 구성되는 소위원회가 최종 의결할 수 있으며, 해당 방송사에게 어떠한 법적 불이익이 주어지지 않는다. 반면, 방송심의 관련 규정 위반의 정도가 중대한 경우 내려지는 과징금 또는 법정제재는 소위원회의 건의에 따라 심의위원 전원(9인)으로 구성되는 전체회의에서 최종 의결되며, 지상파, 보도․종편․홈쇼핑PP 등이 과징금 또는 법정제재를 받는 경우 방송통신위원회(방통위)가 매년 수행하는 방송평가에서 감점을 받게 된다\""고 설명했다.",방심위 관계자는 미디어SR에 권고 또는 의견제시는 방송심의 관련 규정 위반의 정도가 경미한 경우 내려지는 행정지도로서 심의위원 인으로 구성되는 소위원회가 최종 의결할 있으며 해당 방송사에게 어떠한 법적 불이익이 주어지지 않는다 반면 방송심의 관련 규정 위반의 정도가 중대한 경우 내려지는 과징금 또는 법정제재는 소위원회의 건의에 따라 심의위원 전원 구성되는 전체회의에서 최종 의결되며 지상파 보도 종편 홈쇼핑PP 등이 과징금 또는 법정제재를 받는 경우 방송통신위원회 방통위 매년 수행하는 방송평가에서 감점을 받게 된다 설명했다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,1,이동욱이 드라마가 아닌 토크쇼로 돌아왔다.,이동욱이 드라마가 아닌 토크쇼로 돌아왔다,1
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,2,예능 프로그램에서의 활약이 도드라졌던 만큼 그가 메인 호스트로 나서는 '이동욱은 토크가 하고 싶어서'에 쏠리는 기대는 크다. 2일 오후 서울 양천구 목동 SBS 홀에서 SBS 새 프로그램 '이동욱은 토크가 하고 싶어서' 제작발표회가 열렸다.,예능 프로그램에서의 활약이 도드라졌던 만큼 그가 메인 호스트로 나서는 이동욱은 토크가 싶어서 쏠리는 기대는 크다 오후 서울 양천구 목동 SBS 홀에서 SBS 프로그램 이동욱은 토크가 싶어서 제작발표회가 열렸다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,3,"행사에는 배우 이동욱, 개그우먼 장도연과 조정식 SBS 아나운서 등이 참석했다. '이동욱은 토크가 하고 싶어서'는 각 분야 최고의 셀럽을 초대해 스튜디오에서 나누는 토크, 셀럽과 연관된 장소에서 나누는 현장 토크, 시추에이션 토크 등 한 인물을 입체적이고 다면적으로 담아낸 토크쇼다.",행사에는 배우 이동욱 개그우먼 장도연과 조정식 SBS 아나운서 등이 참석했다 이동욱은 토크가 싶어서 분야 최고의 셀럽을 초대해 스튜디오에서 나누는 토크 셀럽과 연관된 장소에서 나누는 현장 토크 시추에이션 토크 인물을 입체적이고 다면적으로 담아낸 토크쇼다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,4,이번 프로그램은 이동욱의 이름을 내건 토크쇼라는 점에서 기작부터 큰 관심을 모았다.,이번 프로그램은 이동욱의 이름을 내건 토크쇼라는 점에서 기작부터 관심을 모았다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,5,"관계자는 미디어SR에 \""12부작으로 편성했다. 연예계뿐만 아니라 정계와 재계, 스포츠 등 각 분야 대표 셀럽들과 함께 하고, 기존 토크쇼의 형식을 파괴한 혁신적인 토크쇼\""라고 소개했다.",관계자는 미디어SR에 부작으로 편성했다 연예계뿐만 아니라 정계와 재계 스포츠 분야 대표 셀럽들과 함께 기존 토크쇼의 형식을 파괴한 혁신적인 토크쇼 라고 소개했다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,6,그동안 다수 매체를 통해 토크쇼 진행 욕심을 보여왔던 이동욱은 데뷔 20년 만에 그 꿈을 이루게 됐다.,그동안 다수 매체를 통해 토크쇼 진행 욕심을 보여왔던 이동욱은 데뷔 만에 꿈을 이루게 됐다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,7,"드라마 '도깨비', '타인은 지옥이다' 등은 물론 예능 '강심장'과 오디션 프로그램 진행을 맡는 등 다방면에서 활약해 온 만큼 이번 이동욱의 새 도전에도 눈길이 모였다.",드라마 도깨비 타인은 지옥이다 등은 물론 예능 강심장 오디션 프로그램 진행을 맡는 다방면에서 활약해 만큼 이번 이동욱의 도전에도 눈길이 모였다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,8,그렇다면 이동욱은 왜 토크를 하고 싶었던 걸까.,그렇다면 이동욱은 토크를 싶었던 걸까,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,9,"이에 대해 \""혼자 살아서 말할 기회가 없어서 말을 좀 하고 싶었다\""고 너스레를 떤 이동욱은 \""항상 캐릭터나 작품 통해 저를 보여드리다보니 자연스러운 제 모습 보여드리고자 하는 욕심이 있었다. 주병진·이홍렬 선배님 보면서 어릴 때부터 토크쇼 로망이 있었다\""고 말했다.",이에 대해 혼자 살아서 말할 기회가 없어서 말을 싶었다 너스레를 이동욱은 항상 캐릭터나 작품 통해 저를 보여드리다보니 자연스러운 모습 보여드리고자 하는 욕심이 있었다 주병진 이홍렬 선배님 보면서 어릴 때부터 토크쇼 로망이 있었다 말했다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,10,"이어 \""'강심장'을 진행하면서 게스트 살아온 이야기와 경험담, 생각 듣는 게 제게도 유익하고 좋은 시간이 된다는 걸 느꼈다. 연기에도 도움이 돼서 이번에 그것보다 깊은 이야기 나눠보자 싶어서 시작하게 됐다\""며 출연 이유를 설명했다.",이어 강심장 진행하면서 게스트 살아온 이야기와 경험담 생각 듣는 제게도 유익하고 좋은 시간이 된다는 느꼈다 연기에도 도움이 돼서 이번에 그것보다 깊은 이야기 나눠보자 싶어서 시작하게 됐다 출연 이유를 설명했다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,11,그는 또 함께 호흡을 맞추는 쇼 MC 장도연과 '언더커버' 조정식에 대해서도 고마움을 표했다.,그는 함께 호흡을 맞추는 MC 장도연과 언더커버 조정식에 대해서도 고마움을 표했다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,12,"이동욱은 \""장도연, 조정식이 저를 끌고 가다시피 하면서 응원하고 도와주셔서 잘한 것 같다. 제작진 굉장히 뛰어나다. PD님, 작가님들 디테일의 끝판왕이라 기대 많이 해주셔도 좋을 것 같다\""며 자신감을 드러냈고, 장도연은 \""쇼 MC를 맡았다. 기존에 봐왔던 형식과 달라서 당황했는데 보시기엔 더 편하게 보실 수 있을 것 같다\""며 소감을 전했다.",이동욱은 장도연 조정식이 저를 끌고 가다시피 하면서 응원하고 도와주셔서 잘한 같다 제작진 굉장히 뛰어나다 PD님 작가님들 디테일의 끝판왕이라 기대 많이 해주셔도 좋을 같다 자신감을 드러냈고 장도연은 MC를 맡았다 기존에 봐왔던 형식과 달라서 당황했는데 보시기엔 편하게 보실 있을 같다 소감을 전했다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,13,1:1 토크쇼인 만큼 중요한 건 호스트와 호흡을 맞추는 게스트다.,토크쇼인 만큼 중요한 호스트와 호흡을 맞추는 게스트다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,14,첫 게스트부터 이동욱과 '도깨비'로 호흡을 맞춘 공유가 나선 만큼 기대가 더해지는 건 당연지사다.,게스트부터 이동욱과 도깨비 호흡을 맞춘 공유가 나선 만큼 기대가 더해지는 당연지사다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,15,"섭외는 이동욱이 직접 진행했다는 전언. 이동욱은 \""도움 많이 받았다. 감사하다\""고 고마움을 표했다.",섭외는 이동욱이 직접 진행했다는 전언 이동욱은 도움 많이 받았다 감사하다 고마움을 표했다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,16,"이번 프로그램은 정통 스타일의 토크쇼 형식으로 구성된 가운데 스튜디오 토크와 시츄에이션 토크, 현장 토크 등 세 갈래로 형식을 나누며 차별화를 꾀했다.",이번 프로그램은 정통 스타일의 토크쇼 형식으로 구성된 가운데 스튜디오 토크와 시츄에이션 토크 현장 토크 갈래로 형식을 나누며 차별화를 꾀했다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,17,"소형석 PD는 \""스튜디오에서 집중력 있는 토크를 가지면서 깊은 이야기가 나올 수 있는 현장 토크도 넣었다. 시츄에이션 토크는 쇼MC 장도연이 함께 하며 다양한 형태의 토크를 담았다\""고 설명했고, 이동욱은 \""자칫민감할 수 있는 질문을 상황극 느낌으로 코믹하게 풀어내 게스트 부담도 더한 것 같다\""고 부연했다.",소형석 PD는 스튜디오에서 집중력 있는 토크를 가지면서 깊은 이야기가 나올 있는 현장 토크도 넣었다 시츄에이션 토크는 쇼MC 장도연이 함께 하며 다양한 형태의 토크를 담았다 설명했고 이동욱은 자칫민감할 있는 질문을 상황극 느낌으로 코믹하게 풀어내 게스트 부담도 더한 같다 부연했다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,18,이동욱을 토크쇼의 MC로 점찍은 데에는 명확한 이유가 있었다.,이동욱을 토크쇼의 MC로 점찍은 데에는 명확한 이유가 있었다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,19,"소형석 PD는 \""영·미식과 같은 정통 토크쇼 포맷 준비하다가 이동욱의 과거 팬미팅 영상을 보게 됐는데 우리가 지향하는 포맷과 비슷했고 영상이 너무 재밌었다. 서둘러 기획안 정리해서 연락드렸는데 뵙고 나서 훨씬 더 확신이 생겼다. 세상에 관심이 많으시다고 느꼈다\""며 만족감을 감추지 않았다.",소형석 PD는 미식과 같은 정통 토크쇼 포맷 준비하다가 이동욱의 과거 팬미팅 영상을 보게 됐는데 우리가 지향하는 포맷과 비슷했고 영상이 너무 재밌었다 서둘러 기획안 정리해서 연락드렸는데 뵙고 나서 훨씬 확신이 생겼다 세상에 관심이 많으시다고 느꼈다 만족감을 감추지 않았다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,20,PD는 이동욱의 출연 자체를 프로그램의 강점으로 내세웠다.,PD는 이동욱의 출연 자체를 프로그램의 강점으로 내세웠다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,21,"소형석 PD는 \""차별점 두기 위해 집중력 높은 토크 하려 하고 그걸 이동욱이 진행하는 게 큰 경쟁력이라 본다\""면서 \""일대일 토크는 훨씬 집중력이 높다고 판단했고 그런 게 타 프로그램과의 차별점이 될 것\""이라고 자신했다.",소형석 PD는 차별점 두기 위해 집중력 높은 토크 하려 그걸 이동욱이 진행하는 경쟁력이라 본다 면서 일대일 토크는 훨씬 집중력이 높다고 판단했고 그런 프로그램과의 차별점이 이라고 자신했다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,22,12부작인 만큼 12명의 게스트에 대한 궁금증도 크다.,부작인 만큼 명의 게스트에 대한 궁금증도 크다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,23,"소형석 PD는 \""외연이 넓은 게스트 모시는 걸 목표로 하고 있다. 연예계 외에도 재계, 정계 등 외연 넓고 각 분야에서 업적을 이루셨거나 지금 궁금한 분들 모시려 하고 있다\""고 말했고, 조정식·장도연·이동욱은 초대하고 싶은 게스트로 각각 문재인 대통령 내외, 김형석 교수, 야구선수 류현진을 꼽았다.",소형석 PD는 외연이 넓은 게스트 모시는 목표로 연예계 외에도 재계 정계 외연 넓고 분야에서 업적을 이루셨거나 지금 궁금한 분들 모시려 말했고 조정식 장도연 이동욱은 초대하고 싶은 게스트로 각각 문재인 대통령 내외 김형석 교수 야구선수 류현진을 꼽았다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,24,과거 '숏터뷰' 연출로 큰 화제를 모았던 만큼 소형석 PD가 지향하는 바는 명확했다.,과거 숏터뷰 연출로 화제를 모았던 만큼 소형석 PD가 지향하는 바는 명확했다,0
LC_M02_197679,"[SR 현장] \""이동욱=경쟁력\""…'토크가 하고 싶어서', 자신감 가득 출사표",배우 이동욱이 '이것' 대신 선택한 다음 행보는,0,25,"소 PD는 \""이번 프로그램은 좋은 이야기를 들을 수 있는 최적의 포맷이라 생각한다. 이동욱에게 많이 의지하고 있다\""면서 \""토크쇼 연출은 이야기를 잘 듣는 게 목적이다. 이외에도 시츄에이션 토크에선 요즘 감성을 최대한 살리려 하고 있다\""고 언급, 본 방송에 대한 기대와 관심을 더했다. '이동욱은 토크가 하고 싶어서'는 오는 4일 첫 방송을 시작으로 매주 수요일 오후 10시 방송된다.",PD는 이번 프로그램은 좋은 이야기를 들을 있는 최적의 포맷이라 생각한다 이동욱에게 많이 의지하고 면서 토크쇼 연출은 이야기를 듣는 목적이다 이외에도 시츄에이션 토크에선 요즘 감성을 최대한 살리려 언급 방송에 대한 기대와 관심을 더했다 이동욱은 토크가 싶어서 오는 방송을 시작으로 매주 수요일 오후 방송된다,0
LC_M02_193947,"제로투세븐, 보호아동·한부모가정에 5억 상당 아동의류 후원","제로투세븐, 추석 맞이 한부모가정에게 후원한 물품은?",0,1,유아동 전문기업 제로투세븐이 추석을 앞두고 보호가 필요한 아이들과 한부모가정을 위해 17일 대한사회복지회에 아동의류 및 잡화 5억원 상당을 후원했다.,유아동 전문기업 제로투세븐이 추석을 앞두고 보호가 필요한 아이들과 한부모가정을 위해 대한사회복지회에 아동의류 잡화 억원 상당을 후원했다,0
LC_M02_193947,"제로투세븐, 보호아동·한부모가정에 5억 상당 아동의류 후원","제로투세븐, 추석 맞이 한부모가정에게 후원한 물품은?",0,2,시설보호 아동과 위탁가정 및 한부모가정에 전달되는 이번 후원품은 제로투세븐의 브랜드인 알로앤루·알퐁소 등의 아동점퍼·팬츠·원피스·운동화·덧신 등 1만4356개다.,시설보호 아동과 위탁가정 한부모가정에 전달되는 이번 후원품은 제로투세븐의 브랜드인 알로앤루 알퐁소 등의 아동점퍼 팬츠 원피스 운동화 덧신 개다,1
LC_M02_193947,"제로투세븐, 보호아동·한부모가정에 5억 상당 아동의류 후원","제로투세븐, 추석 맞이 한부모가정에게 후원한 물품은?",0,3,"제로투세븐의 김정민 대표는 \""한가위 명절을 맞아 보호가 필요한 아이들과 한부모 가정에 조금이나마 힘을 줄 수 있어 기쁘다\""며 \""앞으로도 다양한 나눔 활동에 적극 참여해 사회적 책임을 다하겠다\""고 말했다.",제로투세븐의 김정민 대표는 한가위 명절을 맞아 보호가 필요한 아이들과 한부모 가정에 조금이나마 힘을 있어 기쁘다 앞으로도 다양한 나눔 활동에 적극 참여해 사회적 책임을 다하겠다 말했다,0
LC_M02_193947,"제로투세븐, 보호아동·한부모가정에 5억 상당 아동의류 후원","제로투세븐, 추석 맞이 한부모가정에게 후원한 물품은?",0,4,제로투세븐은 '세상 모든 아이들에게 사랑을 전하는 기업'이라는 모토와 함께 2010년부터 '러브 프로젝트'를 진행하고 있다.,제로투세븐은 세상 모든 아이들에게 사랑을 전하는 기업 이라는 모토와 함께 년부터 러브 프로젝트 진행하고,0
LC_M02_193947,"제로투세븐, 보호아동·한부모가정에 5억 상당 아동의류 후원","제로투세븐, 추석 맞이 한부모가정에게 후원한 물품은?",0,5,지난 11년 동안 대한사회복지회에 아동의류 및 잡화 등 총 20억원 가량의 물품을 후원해왔다.,지난 동안 대한사회복지회에 아동의류 잡화 억원 가량의 물품을 후원해왔다,0
